,con_0bk,roi-007,roi-018,roi-022,roi-153,roi-154,roi-160,roi-163,roi-187,roi-198,roi-202,roi-333,roi-334,roi-340,roi-343,sub
108,face,5.664077578168927,5.263985402680732,4.848797920974903,-1.2850244960188866,1.4023884224795526,0.11625874325287558,3.493354960775175,4.72330923934481,4.375507917342304,5.4761206063051375,-0.02759704414275613,1.5450194912142496,1.4363113733721369,2.4202810360290923,845458
109,place,4.397077956660227,1.6571100338588696,2.1260784619953483,-1.7511325182269017,2.772611813619733,-1.0732310108179528,3.386392324724618,5.065417521035493,3.218681945961121,2.948519205614444,0.3856388359229163,4.551041671589239,3.0938246357772083,4.4629446042685945,845458
110,tool,6.257282947048997,4.473209604973325,5.539899623021483,0.5712044275552034,3.593415896017705,0.1592328135044344,5.295314055781405,3.912030854776724,3.2624557294626855,3.6679837142507874,-0.2409830761676894,3.6419019391065213,1.4096740504013903,3.9537520719801678,845458
111,face,5.908364302591618,5.370108514822818,5.014237172508729,0.6753314965590834,0.4594343933276832,0.8089556151460255,2.4653317987167536,6.148314091696668,4.569070799483193,5.715603044256568,-0.6041125388133644,1.4283604746712233,0.07825052131105352,4.27244911568255,911849
112,place,9.556716955069339,5.52176737946433,7.250613173469901,2.1366734141111374,4.830190899872011,4.213812541096441,4.8654022092203135,9.895988129857761,3.134431493953306,5.490173161029816,2.0109815951575074,6.38417747127476,6.249309810591333,4.401970765232539,911849
113,tool,9.452644528764667,5.790404022293719,8.121046494692564,3.0197018835196894,5.332394374955085,4.05787740683844,5.421629427861767,7.91677079627763,3.367499335865049,6.251157129003156,2.441863319882662,7.289111087571329,3.400967762150146,4.887405245807491,911849
114,face,5.377890743202332,6.544273086496301,7.580499334377237,-0.3357311904927095,2.2178895461463157,1.0790611245489168,1.9338084191803921,5.060411399980979,4.569369927653226,5.972584262970956,0.4926668309449854,0.3741702320359981,1.1796058932158313,2.4093575974096773,104416
115,place,8.502835741548827,4.541905956493841,6.3108184561133385,1.9960752101739248,6.969389586679397,5.804674548487509,4.2824817074447115,7.63127819015019,3.9248781775162493,5.3654905413427665,2.270088246627019,5.188333529144971,4.348125618733006,5.120316328120833,104416
116,tool,7.3390823160157055,4.1772431085842685,4.537621011957526,0.6367656087875366,3.890915528780991,2.5236753748068885,4.678709128261113,6.294747275425427,3.0191165905007384,5.102104177878749,0.2418675936555656,3.6153094065723135,1.3148141595316523,4.768185084544811,104416
117,face,4.991812976020755,3.5355551200793,5.372695343452506,-0.3426954322059949,1.0764793071054644,0.21619220394941588,3.688717548085862,3.515726238933962,3.467665887018393,3.7374307197188177,0.6266496446500025,1.1851310961838089,0.3677462543717321,3.0384573895139853,114217
118,place,7.311742508050167,2.741063215574753,4.03595048119314,1.7544120573004087,4.821799743560053,4.13655103502735,3.517912341657431,6.86327925368921,1.998604363494972,3.1629127157070944,2.8119717483030686,4.743796245375676,4.7429847555396,3.0575778608312127,114217
119,tool,6.7046037352446355,3.865128719122023,6.800511046079919,0.8641142221943786,3.284935176372528,2.965317478583705,4.894663492671582,7.432568044804815,2.673525337293221,3.8640654997960215,1.6975758903000577,4.0119516198982055,3.0243573481286012,2.949347561647912,114217
120,face,5.039882884332628,5.6741447960202755,7.373210234567523,-0.4215731607284397,0.7725942126745659,0.4719340845251516,2.3401470341790125,2.77309473898651,4.018400744126554,6.5700874251704064,-0.10455461970465903,0.7163217894371543,0.8694631656858909,1.3197483182297784,122317
121,place,8.59413275935433,4.958364656950171,5.144188806036254,2.296650849178744,4.100698265337175,5.635498391163926,5.1522670813969205,7.88452283837902,3.754030391595691,9.095168398272607,2.8388325927576217,8.033546999319276,9.14778161343233,4.845315977242313,122317
122,tool,6.414044350385666,3.95536938724989,4.378455752506852,0.6914838823676109,3.8470612447107992,2.291942926424165,3.940184525785451,3.6560346130559696,1.5226754119935615,6.568801048301881,0.581394994834272,2.227979651582775,1.9388826187343602,2.140250295361488,122317
123,face,3.418913540765502,3.9169403754577443,2.8703436877694912,1.0915974155068398,3.48645182134163,1.0073143654472885,4.201496080002364,5.909940833476052,4.685873181627906,4.949669424564608,0.2439573666468115,2.080843923279821,0.9088219808023653,3.9162809761914135,130720
124,place,3.907085733205983,-0.6808467406678844,0.6912237263750285,-0.7714169171452522,4.26277063285271,0.36716697136721305,2.183193400862212,3.062837903735353,-0.10231670486735321,0.8465580311754057,0.26010797505202415,2.5367492102086544,1.0693828463554382,0.7413035291648165,130720
125,tool,4.594190887203722,3.1119743478862016,4.385176510317251,0.7049231633047263,5.946616030508472,1.6409764459597007,6.06796972591336,6.689931585717557,2.8049415017952,5.48260481895939,0.8994216040874103,3.16023237758608,0.9315050918103001,3.42139564097679,130720
126,face,6.738667473648533,6.9161455036216495,6.583038365468383,0.2755702926777303,1.3551383252075362,-0.1530553360860194,2.261509188396089,6.256789785712512,5.766535788469496,7.4794330346968865,0.457560206560584,3.1971572706503655,0.6084431471147885,4.584974648070936,137532
127,place,7.8060160441832105,5.160532713339135,3.648503645788878,2.3182547001043954,4.598560414367145,3.08371431320425,3.218727513772099,7.154501874055436,2.6658195253047676,4.341436368803824,1.0737437255090416,6.395325487451767,2.64145064878243,5.8050552558999104,137532
128,tool,7.662503238880273,5.953156705140262,4.4215491318609565,1.3030351462960243,3.690728375988622,1.113178121526876,4.229759888332181,6.325495986796137,3.5833818490306535,4.672412217985237,0.5476783087827487,3.912740970280633,-0.2640747178667857,4.356508834584921,137532
129,face,7.029037443074313,5.863526915023859,7.7512765899300575,1.0524835245016342,4.522341977204046,2.934120159956717,4.533302960025162,8.561616922492412,6.60631157623397,6.145648770755337,1.466037577564487,5.570614807641328,3.17926347002755,2.7180180193527654,151930
130,place,5.922506653901302,2.9296082965777934,6.388872298412025,2.5559459134439626,6.687244840206638,5.817411131195484,4.223422914913644,6.0527736855976615,3.685856461350681,3.0880965125416555,2.158405835892415,7.468641587157748,5.659916452603576,3.467907500993304,151930
131,tool,6.454095804330074,5.1721095239391195,8.795413178391755,0.7063820985953013,6.560005177653605,2.5568663586051232,6.202529693601512,8.338988058602633,4.824290231218812,7.094643954307802,2.355756181928486,6.080830621185587,3.0146904354110178,4.459679306304755,151930
132,face,4.384668158367276,4.377917841680952,4.08990478143096,-0.04882408452530702,1.2514298856258392,0.644904985550731,1.2372536711647184,2.4889476298173863,3.505819202384405,5.034667733335687,0.4697172128328002,1.5331623791925497,1.620505551037229,1.2535173872352712,159744
133,place,6.049029627786667,3.9175339146089314,7.225189854390919,1.879439477585256,3.0135392031121637,2.433233809927779,2.2450438162014517,5.2578474027452184,4.8366479843157775,7.232931791744646,1.7472007388553332,5.1648344023903805,4.8066988695918775,3.0855974281684126,159744
134,tool,7.104286240808891,4.8568448461670854,8.103638645261526,0.8680251742899417,5.51763691921388,1.8823743916807636,3.683988487269698,5.7919306861820505,5.258813454175901,8.225349003268827,1.2538511805918695,4.8059771710367345,2.703509695092101,3.379644282756984,159744
135,face,7.8800499802737525,4.443839746099469,5.7476374910911545,-1.5983634319901467,2.0624524977949124,-0.43002354371691903,3.7439878548832,5.860587870007131,4.161543295440967,7.233620868575189,-1.0968265212924764,1.5230534209021882,0.8545092237584385,1.2661027437929033,172029
136,place,6.677525961037838,2.8442877245299214,4.768489918205887,1.3489642601460219,4.598979280840966,3.16538882952544,3.0319361833839857,5.3656205910800105,2.3272812651546553,4.624728873503515,1.1298882090624902,5.451518097697799,4.8510599151069735,2.501955360422662,172029
137,tool,6.163208597311468,2.761870912125183,4.915749030653387,-0.6502866637955109,5.1824613309675645,1.2070295531903543,4.059803799420846,6.833603576937718,3.8111808956192252,6.962386127561331,-1.4730679813016316,3.144164049469713,2.216400075657868,3.6939002364373006,172029
138,face,3.612004703193,4.84247091034981,4.9026378493290395,0.5871581507722536,1.6294346839910554,1.2193181298432811,3.717415147719263,3.7240710796704932,4.724110187494267,5.128405022525018,-0.12028644180460142,0.6236614135420645,0.7859105156090709,2.1842431953380337,180230
139,place,5.55355025325535,3.1308027760855652,3.565196231193113,3.3063091723124187,6.856867637365095,4.330430642251046,5.594542630329854,7.345087756861502,4.281585651291915,2.664533665103297,0.33878953494869246,4.919332788951361,3.7253445230516387,4.338798002332073,180230
140,tool,6.053307829481183,3.5755446608354515,3.8068333902629092,0.546557153450946,6.3270029810167125,1.8465022204383728,5.784167614804597,5.947415388453362,4.039000072304094,3.2867483251517817,-0.5035284840142226,3.4349555862483694,2.015814278389753,4.239827399932537,180230
141,face,5.114889376091234,5.076114366057555,5.0587228089571,-0.7780687311540048,2.1301668122891457,-0.016158254757042852,2.2026985663951946,3.6754558477828754,4.664070502168646,6.5984461961253995,-1.3255578021767853,1.5425509372309072,0.13226733040524485,2.441396132336554,191235
142,place,7.1178871393203735,3.436848581051202,3.045270921604242,0.7862707350154717,4.5834746903950165,2.0628149588742564,2.936460475836481,6.647965710915959,3.4184106865581887,4.86804123799647,0.8872952293973453,4.327113355496037,4.484283263668602,4.16912527617161,191235
143,tool,6.993051144209775,4.606556077588451,4.609071198145102,0.1985211314757665,3.7871534939735167,0.5906388266462712,4.3357584406973935,6.085648075858159,4.429426527489522,5.9448854428145195,0.32178437982750413,4.44897082336803,2.3551593194773166,5.729429239861104,191235
144,face,6.3704951496399715,3.8418297050772487,4.330007849726826,-0.38464444750958743,0.3832092862688906,-0.050619343911568006,2.9912270307540894,4.7592454543754235,4.248554760222568,5.253884255886078,0.28017950904472627,3.0007401733700907,0.9822185117705369,2.7432879205370524,200614
145,place,7.33634216857679,2.033972289929217,6.536673480644822,0.06305675578633478,5.36895163213053,3.3345409202119036,4.53215918900492,7.9337149947436885,2.4140597052480044,5.109691168031385,0.8244366991785493,6.595354218981159,3.71085331754552,4.063671753436577,200614
146,tool,5.169288713372115,2.2972670087238423,5.564958905335516,-0.534790765469273,3.2485028332279575,1.2528379688099507,3.4424032143184116,6.449156864365535,3.4155661341521824,4.40516273292803,0.4346461832849828,4.685485153055903,3.0207530780706877,3.3466407151407553,200614
147,face,3.9185166837591114,6.545191098507997,6.109223727835342,-0.495454454041707,0.12488292446059565,0.20648749599293356,3.277648724615574,6.005775204345362,4.009246198710991,4.632177362038243,-0.04676122355417782,0.1595553852506538,1.0289804869112962,1.7115149205519247,211316
148,place,5.473805924256642,1.6428276659052417,5.124842683115276,1.475302073508501,3.0311023148317493,1.654758237061962,2.413304946588806,6.879787367671283,0.7639131296796409,2.3522249271552407,1.0198786864518234,3.6488139215689985,4.308355223985366,3.0286465930838546,211316
149,tool,5.693549409057155,3.1131770586141863,6.680673895403743,-0.3113324149449666,2.610487218826048,0.6184859333199358,4.021081202420868,6.976152747424681,1.0803976261182224,6.260047233873798,0.49794457984700946,3.3415441443003826,1.5871625717867304,3.681147012468271,211316
150,face,4.22083826859792,4.526846044533257,8.323462847620249,1.239949622116983,0.41518542140481934,0.35938886721288005,2.4095766117498907,2.733766029908586,4.261813336079232,5.942726441929417,0.7103355466803112,0.7849155243124757,1.2870279692205382,2.8939481093039534,228434
151,place,4.471978425979614,3.2761254655448973,5.616838656831533,0.26286282410224276,1.7075264772340175,0.5770994903099153,2.490364172941997,3.128317092309025,1.8650843898182985,2.7347570997813055,-0.3660852969716312,3.3772284663212835,1.961355284385291,2.500288205675217,228434
152,tool,4.783570604793953,3.9836517898617565,5.671107180882245,1.1633831033607325,3.499388695243866,1.481556237825463,4.198649746342366,4.0761217323701775,2.7400416007254558,2.6164861886251356,0.21325391564186258,2.102408833579341,0.8279070022205511,3.023007235826314,228434
153,face,9.946798833933743,6.891303646000656,7.121222141198814,-1.663944972505172,1.1954649038680438,-1.5682307976868846,3.1696798189097093,6.974010379901573,6.662077590518179,9.830330246879209,-0.171336337573605,1.9470230618408366,-0.9202608916862511,2.9823759548647812,300618
154,place,9.005855804139918,2.8921953250175796,3.4252744033001363,1.098385948271025,4.816003661001882,4.603450055083921,3.993602036428051,7.776914993328835,3.915215129261477,5.64129105534765,1.9742490424968229,3.8753771418288574,4.115664050534919,4.165557566685837,300618
155,tool,9.872394186077695,5.23840558438285,4.456414550892077,-0.832504521800826,4.21931505010974,1.4307647255519707,5.308306605500333,7.8090226329974275,4.703925996343469,7.8370185975105535,-0.010815189321442405,3.9905393394961286,1.3741700189809005,4.9934174122930575,300618
156,face,3.616559148286328,3.422659510343864,1.079060716125241,-0.7304869435975949,1.1804667543732532,-0.747040310453984,1.6758737275924753,2.663066679639603,2.0697457131205335,1.144871084259883,-0.5434368236156384,-0.30866512806335494,-0.28820594647370373,0.7971038377585531,361941
157,place,4.864001320167021,2.543649598704399,1.1691798272222513,3.922992639839649,4.326542889879596,3.2804219463179187,3.038687555792452,3.522795312885028,1.3793177707393092,0.2912709406547008,1.3597703063399484,2.136073004843584,1.9991377507003,2.795770136248164,361941
158,tool,5.944858699133902,5.212257882429136,4.175782999955118,1.1790969142535082,7.353299215916665,3.4326118402062886,4.861852349603877,6.755423478226163,3.095465008539763,4.293225913278518,0.6366802144537468,2.4207899631713445,1.7265918308144643,3.059035356023482,361941
159,face,1.3815275919482564,5.6407231055577665,3.504363618325442,-0.5257604031761487,-0.44963857804935786,0.3517264962316521,1.3890299701891025,2.759832418871237,3.66001782263493,5.282721146460502,-0.3822760081822329,1.910564764694714,0.11029274216680615,2.387115107191836,432332
160,place,5.72096000314041,4.218506645914671,4.724989457754418,1.3284451605876286,4.512657595257605,2.5612266544372804,3.220659229137442,5.7175963707824256,1.9636528247324696,5.136885519950621,1.4302535429965741,4.547434287284737,4.237384119519481,4.0790701495687,432332
161,tool,5.072928988120773,4.560061112297951,6.433596795424819,-0.22978540852665902,3.3749665797748154,1.6432563329656278,4.146547633778899,3.8216719823097116,2.268732951066255,5.1633940454452265,0.8700668815117661,3.7188963145017624,1.518014027610605,3.3018991848876498,432332
162,face,2.8620849650240308,3.876787679446106,4.108033612836152,0.7393121116360029,0.6994764830075926,1.3484355927475038,2.241973689311192,2.264458357731798,3.1437319282289833,6.991818151166362,-0.07783950587716137,1.7730412224947072,0.3524694474827912,2.422565515614858,513130
163,place,5.182320203067678,2.5620385474349194,2.3291301145218313,1.1761942211786907,2.618952411121779,2.1594461491181245,2.172707662894195,4.346907851856146,2.155397442485375,3.38083062483178,1.096581838102919,3.6947119680803215,2.549145663525035,2.0881610724981092,513130
164,tool,5.780057919296351,3.8891347158901595,3.0548298626672477,2.426519962847233,3.1438760437792346,2.927243015097995,3.6470792605502513,3.6726606052313278,2.653806229977057,2.9180115510619458,1.8995806626274738,3.1309571848320426,1.4067741171859296,3.221433154675139,513130
165,face,2.7890833214376913,3.6641737141117856,6.0051328531699255,-0.312352602245907,0.6819836475600999,0.6241082274580314,0.847385879981668,2.9315216020861667,4.6023857260656635,6.4105477741649075,-0.15533266913625274,0.5650256108214606,-1.089321341779497,0.12629347105174005,571144
166,place,6.140966050552599,2.9914015155738674,5.50775193143636,2.904110648930073,3.789802098466504,4.750358833420661,2.3647665309899746,6.704075434314671,3.804327376459164,6.503527205677763,2.17652057499007,4.592713234251115,4.534429283697664,2.46645942655932,571144
167,tool,7.1674153768655025,5.997409722390207,8.858648996800184,1.7554961976408958,4.572937794270054,2.6111209304071963,5.003887586984314,6.786854318718412,5.464372874286614,7.63149824834639,1.0048260323375944,4.1514423302750085,2.1640873783164554,4.707386161098961,571144
168,face,3.6391275775703518,3.7794249086464577,5.7351857498288155,0.03321870006620884,1.0438115427330616,-0.31368278507744113,2.9279379218879367,4.1517111143069485,5.386745847500207,6.155266142540401,0.36682581374108203,1.9748623497339326,0.31695516984679817,3.6158527482707963,623844
169,place,5.257920022263671,2.366883465579736,4.257761504501104,0.8242268232504527,4.200434804924073,1.8567032619349417,3.054793629310086,4.86153664206391,2.9415966354811576,4.064323525395124,1.0485925954803457,5.547576357179613,3.920087589341917,4.847662728279829,623844
170,tool,5.2410940918507,4.1369972811332225,7.418101254850626,-0.51699906013906,3.9957141991584533,1.5061410358250742,3.0705364958829238,3.625682212078749,3.5749810040868515,5.830278365362075,0.4546393367618473,4.754555936179944,2.537252327174316,4.123896836357958,623844
171,face,2.9002027560350006,5.479624575155007,4.227813178440556,-1.8152998473246893,-1.353601884457373,-2.3924942449516347,0.7256966914292895,3.1450221829894764,5.086866413379274,6.343630210045846,-2.0126223562303744,-0.5636634687100773,-2.384996267196573,1.9512812827846833,692964
172,place,1.7494907442508547,1.558314496424754,3.6358180386014283,-2.0268971792856854,1.2772060055586119,0.49910488916981605,2.0062848086617575,4.09215228898979,1.852932317334919,2.8798469272592375,-2.400031632697671,2.673687080004767,2.0669300548824263,1.9306362291344075,692964
173,tool,2.2139905026238975,4.273876223820136,6.208531059790403,0.8415168894827366,-0.9439231210478372,-1.5847462716121827,3.6360952424965487,4.624736940460418,3.8229441536013145,7.453406268550504,-2.8132381618465527,1.6790478801799578,-2.254025038147782,1.7682061679035175,692964
174,face,6.859387493494785,5.029361117530513,7.382618253566761,0.2518431734542052,3.2092677806654284,1.0774899446255257,4.0823215551736975,6.418574165942064,5.162631973188523,10.211760836262856,1.4261825939751056,4.445815390615321,3.0455212046702704,5.127596166078784,773257
175,place,6.399935801823934,3.6544124160616382,6.4146331790834665,3.7910674665868282,6.085304887064042,4.960134260116085,4.631455957013018,8.137821880739127,3.509303903272539,6.177581789032105,2.775127020083589,8.601296243382924,7.445286616131112,6.115333098573845,773257
176,tool,5.858186161879337,4.0665855995203195,7.647619776427746,1.3621724043258776,4.397928545551915,3.2152782390194554,4.248784569131226,6.267383593231885,2.843846666199095,6.254844600154508,0.7248412906238348,5.737099216945135,3.8043914663110985,4.381068336487818,773257
177,face,3.6720636532162176,6.709446070363393,4.516837199451402,-1.7691765624284743,0.7607448975810961,-0.42913486303821685,2.236902894186122,3.518130921049794,4.574371265334605,5.655707837352829,-1.6810738165115957,0.8376937538990056,-0.2062874070748135,1.998113647541579,857263
178,place,6.882934380661357,3.5649678484108804,4.254389067413285,1.780575866997242,5.603516791136034,4.154374322583599,2.957904453765006,5.0479360783278056,2.102167210449078,3.6687958901447635,-2.1047247860875755,3.474956156380141,3.216630209007381,2.906088769811542,857263
179,tool,6.732541853731329,5.48090081685852,7.697192892432213,2.4500349082549415,5.171851246107009,2.4595780456739087,4.306263881070273,3.74271769084926,3.566208619194116,5.275729296428542,-1.9249809407398548,1.6632842012722768,-0.6885859007705692,3.548185078431109,857263
180,face,5.27619102676258,5.862730660954037,8.852254800498486,-0.1223436101557066,1.6984739435879859,-0.2943907353065668,4.0343834931234355,4.742675304635247,6.9012685669095895,8.443613310975413,-0.11758430214543449,3.3378774813974084,0.36233471690412655,3.6873851281222927,926862
181,place,9.173172239101294,5.904219054088399,8.493693258613348,1.3239514054358006,4.622842724284818,2.287014838668608,5.516950363872432,8.75828934071669,5.4104472894591895,6.771916477910934,1.143864237140901,4.689283888731429,2.2768484136020697,5.168611829270835,926862
182,tool,4.968439876130133,4.890183225123061,7.241891734302044,-0.613016809374094,2.9002181941252805,0.5427856981874474,4.094364025559621,4.8155519001519504,3.867627096784503,5.221502578306582,-1.2974038982376603,3.591516259779681,1.445928962458569,3.6004536975832546,926862
183,face,4.30395567688075,3.6249320571487016,5.543538132333197,0.7988063258677721,0.5403611714981736,0.13013100053273863,1.0397828270078582,3.298600323164641,5.138053973515828,5.863436570541272,0.6781859981762891,1.4520011113317155,0.3506098249812185,2.267894553529302,105014
184,place,6.411605582092747,2.703768235165626,6.6512805838137865,0.5798971238732338,3.795404155648524,1.9095581588485548,2.6624389946961604,5.543806207713796,2.7079580035060644,6.052326079337828,1.336059038854656,5.2663190204705765,2.9447291565162166,3.6206671922710263,105014
185,tool,4.864123439698508,3.1317615217554406,7.171326952520758,-0.1957450692852338,4.51561922255543,0.08117913514856369,3.2612787309188804,2.950790995982156,1.7153484564252763,5.5758605565755595,-0.8822578030205009,2.405419628226212,0.13671047530240482,2.471978716563997,105014
186,face,3.7914722133992296,1.6025017531009744,3.026751113589853,0.14664273785116771,2.2625776058243168,0.6978030241725426,1.657092243119949,5.083614709661968,2.7623518101356335,2.4497467272223963,0.7832925540653269,2.647713351994753,1.9108856241966103,2.448394611027843,114419
187,place,5.007419526576996,2.6582542088990277,3.4017129770945758,1.6841663559277853,4.786448853631174,3.679975009913887,2.308879919694502,6.997130326370694,3.644891592374409,3.6274467131663717,2.215175387735414,3.740339373919501,5.11247224866608,3.8647068495071735,114419
188,tool,5.462519822698651,4.249028741658942,4.586520170792937,0.6958476203648994,5.294187492901279,1.4654390559862218,3.1180013248524747,6.396092699534857,4.941313747425525,5.43551839551618,0.8024208524107638,4.139496414074257,2.894603891873065,4.041670559850686,114419
189,face,7.426416303172256,7.6456563182779265,5.292510299012065,0.051011097853382426,1.9925672467722888,1.6595499773299502,3.912217534577646,4.639034835260306,6.886259538001702,6.889043406132729,0.08419813542156526,1.743804866121387,1.1586501647568779,3.26941580785548,122822
190,place,7.138563484856577,3.7039086989353636,4.871881275437772,1.1717582879463833,5.2778102822842135,3.8996797372256555,3.8271845019414643,7.590085833819945,3.571117464387626,4.759497747305901,2.199179480092065,4.748898814863233,3.410496822201911,4.948816616745556,122822
191,tool,7.754538413250085,4.399089931384535,7.822977684438229,1.7058906162778535,5.22838705249371,1.8403923021959923,4.551026241118167,6.166449884870159,3.9601332049446496,4.716700727901151,1.4524770324478056,3.9839924686491046,2.413955095373554,4.562307780718102,122822
192,face,4.594829781827602,4.491503082845058,6.240151237463579,0.2542683498064677,2.3925694238033985,0.4412537215534793,2.7034160791360184,4.055520381166864,4.653748976077601,8.017120347869012,0.468213849507346,1.908951919915071,1.574926435602484,2.226072557603142,130821
193,place,7.603179415067037,2.4941410982125514,2.5023686574422754,1.1070042220254739,6.66829998647013,4.3777983219272665,4.995836967492805,5.053188808526454,2.436085302927341,6.317259042493759,1.1529391903642308,5.083358834928541,3.392935103840298,2.755799541774229,130821
194,tool,5.991795555716663,3.1951966557551073,5.182666476117447,-2.6989350613517065,3.2274666822124876,-0.9805088513080151,2.713884156706015,4.153680225361639,1.9740237038533546,5.9566017620025145,-0.3311960105599817,3.0596767671739875,0.31555330045061347,3.171326007568786,130821
195,face,5.092392309371269,3.8572696605193855,6.499439048813656,-0.834113676995039,1.925247387449828,-0.8797844513469646,2.742149932576077,6.212518421571646,3.985517855733633,3.990050161557813,0.14063126913970336,2.1902815833854588,1.1699944364343897,2.030780495371388,137633
196,place,7.720394690831502,1.8664670120861784,0.2060868168482557,2.4804268873482944,6.409916435518572,5.397746205329895,2.201644786962253,10.023322343826294,2.6287599651371703,2.946607319097365,2.398303517094343,5.498918353176829,7.547874990988661,3.9193937101346603,137633
197,tool,7.942680944095958,3.695081671800565,3.669235724781174,0.6149449639022351,5.5588015245814475,1.9619145263587274,4.492098425303688,8.577647536548216,3.190922853259141,5.111796022182511,0.33645438481730844,4.915000144225448,2.7493840935237612,4.266549802690494,137633
198,face,2.8088183217879497,5.882192240776242,4.974489857093431,0.08089650095750889,1.9864610577783277,2.171221194007704,3.398232603023032,4.2439441053725,6.029375345390174,4.44907715435951,-0.07298748571388793,2.523733639394614,0.9932444405822475,2.8869341287542793,152427
199,place,5.228945049372586,3.71218165819379,4.252869328833185,2.356847752754887,5.093818949114892,4.077445663992436,4.499975176668968,6.7153270226805954,2.8092096194799185,3.6397532198217606,1.936479194513937,5.8768674935867535,3.9379404795206625,4.38397287351995,152427
200,tool,5.864282081750306,4.423824341992873,4.3039231763686985,2.609091328730186,5.046668383382982,3.8731706856239225,4.458064015422549,4.966331497946782,2.915336142659013,3.904608902190962,1.3664504454683255,3.6631537337801348,2.169678482491477,3.6259372206483067,152427
201,face,5.6269449127104245,4.04970895957101,7.930364716798067,-0.8938050854081909,0.7681022561005046,-2.4492167489182566,4.828207642528691,5.976377947895385,3.0873443743551685,5.441937954675767,-1.758006766936419,2.2752020801626034,0.04443599178202818,3.829945455813984,160123
202,place,5.603456112471494,2.1639313295521347,7.19091350864619,0.9387991748253505,3.90647485756105,0.2639419155255441,2.9336233164082053,4.717965284390236,0.09699866168843636,3.445545745187349,-1.232130014743324,4.38398958142124,2.4809527421071205,2.1367068517358363,160123
203,tool,6.260462084051334,5.056642416361216,8.509009942878038,0.28404142101605734,4.520737272116445,0.09430080631160133,2.472922437444736,5.6082390875958685,0.9589651221482965,6.85534714210418,-0.29446354356253207,5.161632922158312,2.7917822565377493,2.0861952685508407,160123
204,face,4.115741658165599,4.47534368156984,9.979292931035161,-0.28000613768895466,1.5742818383920578,0.028620011743999297,4.0803704006331305,3.6044854397204387,3.9882660562183423,7.392183455608545,-0.15891313604494134,1.831163414406465,0.04214679624563382,1.174147763966481,172938
205,place,5.891560494222424,3.2539657553456522,5.653056718409061,1.9583591766158739,5.808060733541366,4.369190365556748,4.352634637921798,7.700871414213038,3.619393523177949,4.968225860667806,2.9479123685799427,5.094863795300029,3.8617140039985562,3.2746098411246005,172938
206,tool,7.0540154946572855,5.003419190494193,6.361724260263145,0.2649070040384928,5.151771325497858,1.4949539661888154,4.737045639640644,6.333647226219747,4.240176289908762,5.060540736803124,1.5872599768018958,4.357863951179046,2.2115580994908175,3.161518350681838,172938
207,face,4.048995246193513,5.316997413699691,4.635218562558293,0.4149218830280006,1.1671906888124444,0.6811611983294208,3.3107856839519587,4.1539224666446,3.928359135451634,5.541084110736847,-0.2413236031142792,1.588719545126851,0.6088491237986787,2.941219866526227,180432
208,place,6.867988683960655,1.9186784739148286,1.3123383453348652,1.7273692591985066,7.100195082925981,2.9394335761185615,4.509154809216241,7.388811477974279,3.0776333731996734,2.6950902300135744,2.591747793302143,7.868088044337372,4.982762218809422,4.743870124095628,180432
209,tool,7.019961015744642,3.452334824144035,3.2742876383053954,1.463842605749766,6.107083274952827,1.7628575949779441,4.997054462172404,6.716536295947744,3.4327657722067415,3.3815496142713295,1.8606711489950667,5.907842175284428,2.3649191483395335,5.440077766149986,180432
210,face,3.7379878077543145,4.905716287576266,9.22841376438737,-1.6782293502489727,-0.07667492954961715,-2.3146255528854747,2.4433996776498446,3.1185440307677683,4.6091194926646715,7.492935882460687,-0.20755944889278546,1.834752880036831,-0.34643737801615104,2.7371207521524,192035
211,place,5.830132239244201,2.5318718653524646,6.592176828533411,1.9612104963262875,4.543654416838,3.569113407404192,2.8241530312107828,5.2586638082319235,2.295576358257591,4.287906144895861,1.2490877366006965,5.262261130916539,2.991967747884768,3.828236564211234,192035
212,tool,5.571305479064132,3.734981653758803,8.532183285802603,0.11616486377393206,4.356989226033611,1.7292762790476122,3.0217860276740387,4.095840284628655,2.6878514818367902,4.396793795208777,0.6529502905628616,4.065488190793279,1.7346419397005697,3.692183741344875,192035
213,face,4.3625526779867485,5.127909887028304,3.790975868701935,-2.389605998173356,-0.14612458288930583,-0.5395255680947054,3.2298304761345147,2.9599958237455186,4.016233531262573,3.4067553957143137,-1.2116038933912716,1.3411164195624306,-0.0032431111530182356,4.163841290571609,200917
214,place,3.825986145346454,0.7456444026398901,3.0368935463484377,-2.61409083267053,2.0881507535495105,-0.8597880696817752,1.634764942379684,2.7192909637493874,0.5628500429706441,0.9116656296556035,-1.0722241284473255,5.140003819074204,1.6193861519388946,3.0463454206200207,200917
215,tool,2.2004765619834266,2.097266197799252,3.3376652541337535,-2.080006114045779,2.662317735052878,-1.6173227474453948,3.0504001287289526,3.5532394330670583,1.9835589148583468,2.8118610617614563,-1.2191774750515671,5.692233704808933,1.9028434346855423,3.4490301351086434,200917
216,face,6.680005322803151,7.234228450301531,6.814440917922184,-0.3080922052760919,0.8464978370935686,0.17193069381098594,2.7589024110000673,7.145777332248972,5.024459045663563,6.659157373251453,0.03657818471293638,2.5164048722875654,1.1819985896164988,1.457376942069841,211417
